Window,Predicted_Risks_new,raw_risk_score,final_risk_score
2026-01-27 00:00:00+00:00,Student Conduct Incident,3.3012089488506318,2.845276715558303
2026-01-27 00:00:00+00:00,Unexpected Expenditures,2.0317284244298937,2.2416705439332367
2026-02-03 00:00:00+00:00,Academic Disruption,0.4590906759500504,0.7757293138755439
2026-02-03 00:00:00+00:00,Controversial Public Incident,1.146306400820613,1.5718733902376292
2026-02-03 00:00:00+00:00,Enrollment Pressure,3.110008276610821,2.7718392944062398
2026-02-03 00:00:00+00:00,High-Profile Litigation,4.649733970451354,3.2516832022477486
2026-02-03 00:00:00+00:00,Infectious Disease Outbreak,2.5949650561809543,2.546597501226111
2026-02-03 00:00:00+00:00,Infrastructure Failure,0.6200230252742767,0.9936193102609737
2026-02-03 00:00:00+00:00,Leadership Missteps,2.738687104946375,2.61390597499181
2026-02-03 00:00:00+00:00,No Risk,0.6369913950982132,1.0152903130266162
2026-02-03 00:00:00+00:00,Policy or Political Interference,6.139215035033225,3.5531092872083
2026-02-03 00:00:00+00:00,Research Funding Disruption,3.189968220078945,2.803151174748289
2026-02-03 00:00:00+00:00,Title IX/ADA Noncompliance,4.047106712625623,3.0907596975783744
2026-02-10 00:00:00+00:00,Controversial Public Incident,0.40117297697067256,0.6913978934643992
2026-02-10 00:00:00+00:00,Emergency Preparedness Gaps,1.1673126525878907,1.591509591858987
2026-02-10 00:00:00+00:00,Enrollment Pressure,1.9407830628752707,2.1851811216586126
2026-02-10 00:00:00+00:00,High-Profile Litigation,3.3582166832685467,2.866244853028256
2026-02-10 00:00:00+00:00,Infectious Disease Outbreak,3.438647328535716,2.8951435725208983
2026-02-10 00:00:00+00:00,No Risk,0.7470856356386095,1.150394106393315
2026-02-10 00:00:00+00:00,Policy or Political Interference,2.488897066563368,2.4944361783333604
2026-02-10 00:00:00+00:00,Research Funding Disruption,2.574386500120163,2.5366480263763913
2026-02-10 00:00:00+00:00,Student Conduct Incident,0.07437406381592154,0.1444507712792891
2026-02-10 00:00:00+00:00,Transportation/Access Disruption,1.4191878833770752,1.8105637259653309
2026-02-17 00:00:00+00:00,Emergency Preparedness Gaps,0.947627329826355,1.374318102232476
2026-02-17 00:00:00+00:00,High-Profile Litigation,2.8146337097883225,2.648003478211885
2026-02-17 00:00:00+00:00,No Risk,0.6753623399982788,1.0634413772108995
2026-02-17 00:00:00+00:00,Policy or Political Interference,6.116189935390949,3.5492427518738503
2026-02-17 00:00:00+00:00,Ransomware/Malware,0.4850008896589279,0.8123965579694435
2026-02-17 00:00:00+00:00,Research Funding Disruption,2.6424920493364334,2.569271886066805
2026-02-17 00:00:00+00:00,Revenue Loss,1.231762239933014,1.6503760967835994
2026-02-17 00:00:00+00:00,Student Conduct Incident,0.4753013753890991,0.7987449260109675
